dist;lat_smoothed;lon_smoothed;height_smoothed
1.393737008;46.63578740666666;6.649522905;625.4666666666667
1.410083834;46.635894243333325;6.649631276333333;628.9666666666667
1.434194457;46.636067190000006;6.6497712023333335;632.0666666666667
1.445303114;46.636159623333334;6.64983452;633.7333333333335
1.452722837;46.636182556666675;6.649770458666667;634.2
1.460849857;46.63617858333333;6.649681294333334;634.3000000000001
1.46523167;46.636196070000004;6.649634177666667;634.4666666666667
1.469553337;46.63622157;6.649661921333333;635.4
1.479211946;46.636253466666666;6.649792664666666;635.7333333333333
1.492571529;46.63629582666667;6.649943498333333;634.8666666666667
1.502658326;46.636310763333334;6.650049372666667;635.0333333333333
1.50770522;46.636339533333334;6.650102560666667;635.5333333333333
1.514278651;46.63638086666666;6.650067466666667;636.9
1.524345283;46.63637411;6.649949851666666;638.5333333333334
